id,neighbourhood_group,cancellation_policy,room_type,construction_year,price_numeric,log_price,minimum_nights,number_of_reviews,availability_365,service_fee,reviews_per_month,GEOID_x,median_income,population,median_rent
1139411,Staten Island,flexible,Private room,2006,725,6.586171654854675,2,193,138,145,0.74,10301,70065,38001,1409
1139963,Staten Island,strict,Private room,2017,784,6.664409020350408,2,147,0,157,0.74,10301,70065,38001,1409
1140516,Staten Island,flexible,Private room,2022,593,6.385194398997726,2,177,313,119,0.74,10301,70065,38001,1409
1141068,Manhattan,strict,Entire home/apt,2014,1067,6.9726062513017535,3,185,248,213,0.74,10009,68220,58267,1706
1141620,Manhattan,strict,Entire home/apt,2008,794,6.677083461247136,9,62,80,159,0.74,10011,136208,50228,2281
1142173,Brooklyn,moderate,Entire home/apt,2008,842,6.7357800142423265,3,124,230,168,1.22,11222,96435,36710,2129
1142725,Brooklyn,moderate,Private room,2019,1164,7.059617628291383,2,181,145,233,1.77,11211,90871,104561,2040
1143277,Staten Island,moderate,Private room,2010,1032,6.939253946041508,2,333,96,206,3.19,10301,70065,38001,1409
1143829,Queens,flexible,Entire home/apt,2005,545,6.300785794663244,5,441,96,109,4.5,11103,81677,35419,1819
1144382,Brooklyn,flexible,Private room,2013,786,6.666956792429207,1,45,96,157,0.46,11218,78249,73280,1676
1144934,Brooklyn,flexible,Private room,2018,114,4.736198448394496,14,9,96,23,0.09,11215,144330,69995,2332
1145486,Bronx,moderate,Private room,2005,643,6.466144724237619,2,0,96,129,0.74,10473,47856,59627,969
1146039,Unresolved_API,flexible,Entire home/apt,2016,909,6.812345094177479,2,38,96,182,0.5,10475,53819,43791,1038
1146591,Brooklyn,flexible,Entire home/apt,2007,841,6.734591659972948,365,248,96,168,2.39,11216,77343,59567,1676
1147143,Manhattan,moderate,Entire home/apt,2019,73,4.290459441148391,5,143,96,15,1.38,10009,68220,58267,1706
1147696,Brooklyn,strict,Private room,2019,1143,7.04141166379481,3,36,96,229,0.41,11216,77343,59567,1676
1148248,Manhattan,strict,Private room,2003,373,5.921578419643816,7,0,96,75,0.74,10034,63556,41933,1395
1148800,Brooklyn,moderate,Private room,2013,572,6.349138991379798,17,14,96,114,0.14,11211,90871,104561,2040
1149352,Manhattan,flexible,Entire home/apt,2012,136,4.912654885736052,3,0,96,27,0.74,10003,129981,54671,2437
1149905,Brooklyn,moderate,Private room,2007,383,5.948034989180646,3,279,96,77,2.69,11216,77343,59567,1676
1150457,Brooklyn,strict,Private room,2012,343,5.8377304471659395,4,18,96,69,0.22,11216,77343,59567,1676
1151009,Brooklyn,strict,Private room,2011,1095,6.9985096422506015,6,50,96,219,3.55,11216,77343,59567,1676
1151562,Brooklyn,moderate,Private room,2007,503,6.220590170099739,2,227,96,101,2.27,11216,77343,59567,1676
1152114,Manhattan,strict,Entire home/apt,2008,895,6.796823718274855,14,1,96,179,0.16,10013,130675,28657,1946
1152666,Manhattan,moderate,Private room,2010,426,6.054439346269371,2,203,96,85,1.96,10009,68220,58267,1706
1153219,Manhattan,strict,Entire home/apt,2022,1127,7.027314514039777,2,210,267,225,2.1,10023,137347,62228,2413
1153771,Brooklyn,strict,Private room,2015,368,5.908082938168931,5,64,300,74,0.67,11216,77343,59567,1676
1154875,Manhattan,moderate,Entire home/apt,2012,850,6.745236349484363,7,5,33,170,0.15,10009,68220,58267,1706
1155428,Brooklyn,moderate,Entire home/apt,2006,1003,6.910750787961936,10,49,365,201,0.48,11211,90871,104561,2040
1155980,Brooklyn,moderate,Entire home/apt,2022,875,6.774223886357614,3,132,365,175,1.27,11206,43065,87599,1199
1156532,Manhattan,strict,Private room,2006,953,6.859614903654202,3,20,365,191,0.26,10031,55721,60280,1503
1157085,Brooklyn,flexible,Entire home/apt,2007,720,6.579251212010101,3,11,46,144,0.11,11215,144330,69995,2332
1157637,Brooklyn,flexible,Entire home/apt,2004,387,5.958424693029782,3,51,101,77,0.57,11231,108525,37796,1951
1158189,Brooklyn,flexible,Private room,2014,662,6.495265555937008,3,15,210,132,0.15,11216,77343,59567,1676
1158742,Manhattan,moderate,Entire home/apt,2007,375,5.926926025970411,3,67,104,75,1.31,10009,68220,58267,1706
1159294,Manhattan,strict,Private room,0,706,6.559615237493242,3,109,350,141,1.11,10002,35607,74363,979
1159846,Unresolved_API,moderate,Entire home/apt,0,387,5.958424693029782,3,9,323,77,0.11,11211,90871,104561,2040
1160398,Manhattan,strict,Entire home/apt,0,487,6.18826412308259,3,187,34,97,1.87,10027,57010,64728,1274
1160951,Brooklyn,flexible,Entire home/apt,0,779,6.658011045870748,3,214,188,156,2.08,11215,144330,69995,2332
1161503,Brooklyn,flexible,Entire home/apt,0,209,5.342334251964811,3,69,96,42,0.79,11231,108525,37796,1951
1162055,Manhattan,strict,Entire home/apt,0,1083,6.9874902470009905,3,22,352,217,0.26,10029,33801,74617,974
1163160,Manhattan,moderate,Private room,2022,968,6.875232087276577,3,93,365,194,0.93,10026,64716,38937,1278
1163712,Manhattan,moderate,Private room,2020,643,6.466144724237619,1,104,206,129,1.05,10025,99067,92162,1621
1164265,Unresolved_API,flexible,Private room,2019,960,6.866933284461882,30,64,52,192,0.68,10031,55721,60280,1503
1164817,Brooklyn,flexible,Entire home/apt,2004,961,6.8679744089702925,3,127,295,192,1.25,11233,48278,79796,1308
1165369,Manhattan,strict,Entire home/apt,2010,544,6.298949246855942,11,30,76,109,0.32,10024,137126,60714,2536
1165921,Brooklyn,flexible,Entire home/apt,2015,523,6.259581464064923,2,106,16,105,1.34,11231,108525,37796,1951
1166474,Brooklyn,strict,Private room,2011,614,6.419994928147142,365,6,351,123,0.1,11222,96435,36710,2129
1167026,Manhattan,moderate,Entire home/apt,2013,178,5.181783550292085,2,191,365,36,1.88,10013,130675,28657,1946
1167578,Manhattan,moderate,Entire home/apt,2008,61,4.110873864173311,30,48,276,12,0.55,10023,137347,62228,2413
1168131,Brooklyn,strict,Private room,2019,901,6.803505257608338,5,47,68,180,0.49,11237,57375,46772,1697
1168683,Manhattan,moderate,Private room,2012,1189,7.080867896690782,2,120,365,238,1.27,10034,63556,41933,1395
1169235,Manhattan,strict,Private room,2008,783,6.663132695990803,3,52,135,157,0.63,10003,129981,54671,2437
1169788,Manhattan,strict,Entire home/apt,2009,69,4.23410650459726,2,48,86,14,0.48,10009,68220,58267,1706
1170340,Manhattan,strict,Entire home/apt,2003,1018,6.925595197110468,3,32,365,204,0.43,10032,53690,59527,1296
1170892,Unresolved_API,flexible,Entire home/apt,2014,651,6.478509642208569,25,43,87,130,0.42,10002,35607,74363,979
1171444,Manhattan,strict,Entire home/apt,2010,935,6.840546529288687,30,39,0,187,0.44,10014,136154,29071,2464
1171997,Brooklyn,moderate,Entire home/apt,2003,784,6.664409020350408,1,50,47,157,0.5,11222,96435,36710,2129
1172549,Bronx,strict,Entire home/apt,2009,55,4.007333185232471,30,4,315,11,0.35,10468,37777,78778,1314
1173101,Manhattan,moderate,Entire home/apt,2008,989,6.8966943316227125,13,38,105,198,0.39,10023,137347,62228,2413
1173654,Brooklyn,flexible,Private room,2004,1029,6.9363427358340495,3,29,87,206,0.36,11222,96435,36710,2129
1174206,Brooklyn,strict,Entire home/apt,2015,291,5.673323267171493,4,59,52,58,0.6,11211,90871,104561,2040
1175311,Manhattan,moderate,Entire home/apt,2016,269,5.594711379601839,14,26,132,54,0.27,10035,28408,36999,882
1175863,Manhattan,moderate,Entire home/apt,2007,725,6.586171654854675,14,31,81,145,0.31,10026,64716,38937,1278
1176415,Queens,moderate,Entire home/apt,2022,612,6.416732282512326,2,198,42,122,2.01,11102,81462,28359,1869
1176967,Brooklyn,flexible,Private room,2018,920,6.824373670043086,2,1,73,184,0.01,11222,96435,36710,2129
1177520,Unresolved_API,strict,Private room,2017,1080,6.984716320118266,2,220,361,216,2.17,11211,90871,104561,2040
1178072,Manhattan,flexible,Entire home/apt,2017,824,6.714170529909472,3,286,177,165,2.81,10002,35607,74363,979
1178624,Brooklyn,flexible,Entire home/apt,2011,1038,6.945051063725834,2,398,245,208,3.97,11215,144330,69995,2332
1179177,Brooklyn,strict,Private room,2004,1074,6.97914527506881,3,36,272,215,0.36,11222,96435,36710,2129
1179729,Manhattan,flexible,Private room,2014,72,4.276666119016055,3,36,365,14,0.36,10036,97720,28231,2184
1180281,Brooklyn,moderate,Entire home/apt,2013,162,5.087596335232384,4,6,247,32,0.1,11201,139697,64798,2690
1180834,Brooklyn,flexible,Entire home/apt,2006,701,6.55250788703459,6,14,365,140,0.3,11238,100568,55102,2020
1181386,Brooklyn,moderate,Private room,2021,566,6.338594078203183,14,76,179,113,0.76,11211,90871,104561,2040
1181938,Manhattan,flexible,Private room,2019,741,6.608000625296087,3,182,96,148,1.81,10009,68220,58267,1706
1182490,Brooklyn,strict,Private room,2006,338,5.823045895483019,3,8,96,68,0.09,11222,96435,36710,2129
1183043,Brooklyn,flexible,Private room,2017,1065,6.970730078143525,3,7,96,213,0.07,11222,96435,36710,2129
1183595,Brooklyn,strict,Entire home/apt,2018,1059,6.9650803456014065,3,34,96,212,0.51,11215,144330,69995,2332
1184147,Brooklyn,strict,Private room,2017,1109,7.011213987350367,3,2,96,222,0.02,11222,96435,36710,2129
1184700,Brooklyn,moderate,Private room,2022,981,6.8885724595653635,3,66,96,196,0.74,11201,139697,64798,2690
1185252,Brooklyn,flexible,Entire home/apt,2015,589,6.3784261836515865,3,80,96,118,0.74,11201,139697,64798,2690
1185804,Manhattan,moderate,Entire home/apt,2021,685,6.529418838262226,3,240,96,137,2.4,10009,68220,58267,1706
1186357,Brooklyn,flexible,Entire home/apt,2020,348,5.8522024797744745,3,46,96,70,1.07,11216,77343,59567,1676
1186909,Brooklyn,moderate,Entire home/apt,0,824,6.714170529909472,3,228,96,165,2.27,11221,65548,85582,1587
1187461,Brooklyn,flexible,Entire home/apt,0,68,4.219507705176107,3,5,96,14,0.05,11205,62952,47866,1632
1188566,Manhattan,strict,Entire home/apt,0,69,4.23410650459726,2,33,96,14,0.33,10009,68220,58267,1706
1189118,Brooklyn,strict,Private room,0,1034,6.9411900550683745,3,13,96,207,0.14,11222,96435,36710,2129
1189670,Brooklyn,strict,Entire home/apt,0,248,5.5134287461649825,5,5,96,50,0.05,11216,77343,59567,1676
1190223,Manhattan,flexible,Entire home/apt,0,1019,6.926577033222725,1,388,96,204,3.88,10003,129981,54671,2437
1190775,Manhattan,flexible,Private room,0,588,6.376726947898627,3,223,96,118,2.22,10038,95640,24205,2524
1191327,Brooklyn,flexible,Entire home/apt,0,206,5.327876168789581,15,11,96,41,0.11,11213,48318,67382,1339
1191880,Manhattan,strict,Entire home/apt,0,528,6.269096283706261,2,151,96,106,1.51,10002,35607,74363,979
1192432,Brooklyn,flexible,Entire home/apt,2017,332,5.805134968916488,5,0,96,66,0.74,11238,100568,55102,2020
1192984,Brooklyn,moderate,Entire home/apt,2013,174,5.159055299214529,3,218,96,35,2.26,11216,77343,59567,1676
1193536,Brooklyn,moderate,Entire home/apt,2016,729,6.591673732008658,2,75,96,146,0.76,11216,77343,59567,1676
1194089,Queens,moderate,Private room,2003,292,5.676753802268282,1,42,96,58,1.21,11103,81677,35419,1819
1194641,Brooklyn,flexible,Entire home/apt,2003,1142,7.040536390215956,365,0,96,228,0.74,11213,48318,67382,1339
1195193,Brooklyn,NA,Entire home/apt,2014,1056,6.962243464266207,2,370,96,211,3.74,11221,65548,85582,1587
1195746,Brooklyn,NA,Entire home/apt,2009,73,4.290459441148391,1,104,31,15,1.04,11216,77343,59567,1676
1196298,Brooklyn,moderate,Entire home/apt,2014,56,4.02535169073515,3,13,95,11,0.13,11206,43065,87599,1199
1196850,Brooklyn,moderate,Entire home/apt,2020,1047,6.953684210870537,3,4,154,209,0.07,11205,62952,47866,1632
1197403,Brooklyn,moderate,Private room,2021,643,6.466144724237619,3,11,0,129,0.11,11238,100568,55102,2020
1197955,Manhattan,flexible,Entire home/apt,2007,943,6.849066282633458,3,1,214,189,0.01,10016,124647,52912,2760
1198507,Manhattan,moderate,Entire home/apt,2003,1152,7.049254841255837,3,19,204,230,0.19,10001,96787,25026,2169
1199059,Manhattan,moderate,Shared room,2008,599,6.395261598115449,3,131,351,120,1.31,10029,33801,74617,974
1199612,Brooklyn,strict,Entire home/apt,2009,672,6.5102583405231496,3,15,365,134,0.15,11217,122598,42461,2256
1200164,Manhattan,flexible,Private room,2021,50,3.912023005428146,2,136,312,10,1.37,10033,66902,58648,1502
1200716,Unresolved_API,moderate,Private room,2015,671,6.508769136971682,1,43,150,134,0.45,11427,81688,25096,1486
1201269,Brooklyn,flexible,Entire home/apt,2006,575,6.354370040797351,7,98,141,115,0.99,11215,144330,69995,2332
1201821,Brooklyn,strict,Private room,2011,99,4.59511985013459,3,31,365,20,0.31,11211,90871,104561,2040
1202373,Manhattan,moderate,Entire home/apt,2012,52,3.9512437185814275,21,45,256,10,0.46,10024,137126,60714,2536
1203478,Brooklyn,flexible,Private room,2004,68,4.219507705176107,3,9,270,14,0.09,11222,96435,36710,2129
1204030,Manhattan,moderate,Entire home/apt,2017,549,6.3080984415095305,5,166,45,110,1.68,10003,129981,54671,2437
1204582,Queens,flexible,Private room,2011,438,6.082218910376446,27,13,336,88,0.13,11693,52946,13029,964
1205135,Brooklyn,moderate,Entire home/apt,2006,490,6.194405391104672,30,15,176,98,0.16,11216,77343,59567,1676
1205687,Manhattan,strict,Private room,2013,1137,7.036148493750536,3,380,365,227,3.83,10031,55721,60280,1503
1206239,Brooklyn,flexible,Entire home/apt,2016,1170,7.064759027791802,2,86,35,234,0.87,11238,100568,55102,2020
1206792,Brooklyn,strict,Entire home/apt,2011,753,6.6240652277998935,3,248,210,151,2.53,11222,96435,36710,2129
1207344,Manhattan,strict,Entire home/apt,2014,369,5.910796644040527,5,49,203,74,0.56,10023,137347,62228,2413
1207896,Manhattan,strict,Entire home/apt,2022,508,6.230481447578482,18,54,264,102,0.57,10001,96787,25026,2169
1208449,Brooklyn,flexible,Entire home/apt,2003,443,6.093569770045136,7,3,365,89,0.03,11238,100568,55102,2020
1209001,Manhattan,strict,Private room,2005,947,6.853299093186078,1,1,53,189,0.02,10026,64716,38937,1278
1209553,Manhattan,flexible,Entire home/apt,2021,857,6.75343791859778,2,56,252,171,0.57,10128,117926,57993,2271
1210105,Brooklyn,flexible,Private room,2018,861,6.7580945044277305,2,163,365,172,1.66,11205,62952,47866,1632
1210658,Brooklyn,strict,Private room,2010,536,6.284134161070802,2,247,82,107,2.51,11216,77343,59567,1676
1211210,Manhattan,moderate,Private room,2017,690,6.536691597591305,10,116,5,138,1.17,10036,97720,28231,2184
1211762,Brooklyn,flexible,Entire home/apt,2003,971,6.878326468291325,14,27,362,194,0.28,11215,144330,69995,2332
1212315,Manhattan,strict,Entire home/apt,2008,696,6.54534966033442,1,52,338,139,0.6,10002,35607,74363,979
1212867,Manhattan,flexible,Entire home/apt,2014,1188,7.080026499922591,6,39,238,238,0.4,10022,138661,31574,2540
1213419,Unresolved_API,moderate,Private room,2013,1083,6.9874902470009905,14,35,61,217,0.35,10031,55721,60280,1503
1213972,Manhattan,flexible,Entire home/apt,0,471,6.154858094016418,1,320,365,94,3.23,10030,45555,30996,1073
1214524,Queens,strict,Entire home/apt,0,257,5.54907608489522,365,30,204,51,0.32,11102,81462,28359,1869
1215076,Brooklyn,moderate,Entire home/apt,0,225,5.41610040220442,3,225,209,45,2.27,11216,77343,59567,1676
1215628,Brooklyn,strict,Entire home/apt,2014,1042,6.948897222313312,30,95,238,208,0.96,11201,139697,64798,2690
1216181,Brooklyn,moderate,Entire home/apt,2019,52,3.9512437185814275,4,70,365,10,0.75,11233,48278,79796,1308
1216733,Manhattan,moderate,Private room,2007,409,6.013715156042802,2,35,11,82,0.36,10011,136208,50228,2281
1217285,Manhattan,moderate,Private room,2018,121,4.795790545596741,2,0,227,24,0.74,10003,129981,54671,2437
1217838,Brooklyn,moderate,Entire home/apt,2008,788,6.669498089857879,4,50,235,158,0.51,11206,43065,87599,1199
1218942,Brooklyn,strict,Entire home/apt,2017,608,6.410174881966167,2,23,280,122,0.23,11215,144330,69995,2332
1219495,Manhattan,strict,Entire home/apt,2015,964,6.871091294610546,2,142,140,193,1.44,10027,57010,64728,1274
1220047,Manhattan,strict,Entire home/apt,2010,154,5.0369526024136295,2,70,256,31,0.73,10003,129981,54671,2437
1220599,Brooklyn,strict,Private room,2008,132,4.882801922586371,2,38,107,26,0.54,11221,65548,85582,1587
1221151,Brooklyn,flexible,Private room,2015,779,6.658011045870748,1,82,131,156,0.94,11218,78249,73280,1676
1221704,Manhattan,moderate,Entire home/apt,2014,619,6.428105272684596,2,403,35,124,4.1,10003,129981,54671,2437
1222256,Manhattan,moderate,Private room,2018,1155,7.051855622955894,1,3,117,231,0.03,10025,99067,92162,1621
1222808,Brooklyn,NA,Entire home/apt,2010,281,5.638354669333745,30,3,316,56,0.03,11215,144330,69995,2332
1223361,Manhattan,NA,Entire home/apt,2022,280,5.634789603169249,1,116,289,56,1.18,10027,57010,64728,1274
1223913,Brooklyn,NA,Entire home/apt,2004,625,6.437751649736401,2,175,119,29,1.79,11222,96435,36710,2129
1224465,Queens,NA,Entire home/apt,2022,625,6.437751649736401,3,28,270,56,1.21,11375,88117,72615,1807
1225018,Manhattan,NA,Entire home/apt,2011,625,6.437751649736401,4,24,365,157,0.25,10014,136154,29071,2464
1225570,Brooklyn,NA,Entire home/apt,2006,250,5.521460917862246,2,15,155,50,0.15,11206,43065,87599,1199
1226122,Manhattan,NA,Private room,2004,430,6.063785208687608,4,105,313,86,1.07,10016,124647,52912,2760
1227227,Brooklyn,NA,Private room,2007,572,6.349138991379798,2,263,96,114,2.69,11226,60896,96332,1458
1227779,Brooklyn,NA,Entire home/apt,2014,173,5.153291594497779,3,86,96,35,0.91,11217,122598,42461,2256
1228331,Manhattan,NA,Entire home/apt,2011,1092,6.9957661563048505,4,10,96,218,0.1,10011,136208,50228,2281
1228884,Brooklyn,NA,Entire home/apt,2016,1033,6.940222469119639,7,18,96,207,0.21,11217,122598,42461,2256
1229436,Brooklyn,flexible,Entire home/apt,2022,1015,6.922643891475888,5,8,96,203,0.21,11222,96435,36710,2129
1229988,Brooklyn,strict,Entire home/apt,2005,507,6.2285110035911835,20,70,96,101,0.73,11216,77343,59567,1676
1230541,Unresolved_API,strict,Entire home/apt,2022,852,6.747586526829315,3,150,96,170,1.55,11211,90871,104561,2040
1231093,Brooklyn,moderate,Private room,2014,445,6.09807428216624,2,115,96,89,1.18,11238,100568,55102,2020
1231645,Manhattan,flexible,Entire home/apt,2015,170,5.135798437050262,2,69,96,34,0.71,10009,68220,58267,1706
1232197,Brooklyn,moderate,Entire home/apt,2015,377,5.932245187448011,3,232,96,75,2.41,11217,122598,42461,2256
1232750,Brooklyn,strict,Entire home/apt,2011,1162,7.057897937411856,1,35,365,232,0.41,11217,122598,42461,2256
1233302,Manhattan,flexible,Entire home/apt,2020,438,6.082218910376446,3,18,365,88,0.21,10012,110490,23034,2293
1233854,Manhattan,flexible,Entire home/apt,2008,874,6.773080375655535,1,68,13,175,0.69,10013,130675,28657,1946
1234407,Manhattan,strict,Entire home/apt,2009,589,6.3784261836515865,4,22,84,118,0.23,10009,68220,58267,1706
1234959,Manhattan,strict,Entire home/apt,2018,725,6.586171654854675,8,17,291,145,0.17,10026,64716,38937,1278
1235511,Manhattan,strict,Private room,2019,661,6.493753839851686,3,34,113,132,0.58,10009,68220,58267,1706
1236616,Manhattan,moderate,Entire home/apt,2009,162,5.087596335232384,3,0,50,32,0.74,10011,136208,50228,2281
1237168,Manhattan,flexible,Entire home/apt,2014,431,6.066108090103747,3,2,349,86,0.08,10025,99067,92162,1621
1237720,Brooklyn,moderate,Entire home/apt,2014,226,5.420534999272286,3,52,198,45,0.72,11215,144330,69995,2332
1238273,Manhattan,strict,Entire home/apt,2022,1101,7.00397413672268,3,74,143,220,0.76,10027,57010,64728,1274
1238825,Manhattan,moderate,Entire home/apt,0,954,6.860663671448287,3,18,293,191,0.19,10012,110490,23034,2293
1239377,Brooklyn,flexible,Entire home/apt,0,233,5.4510384535657,2,72,285,47,0.86,11211,90871,104561,2040
